source,target,weight
rocketleague,xqcow,37924
rocketleague,shroud,34064
rocketleague,thegrefg,21638
rocketleague,summit1g,19589
rocketleague,sypherpk,15313
rocketleague,tfue,14144
rocketleague,sodapoppin,12439
rocketleague,trainwreckstv,11811
rocketleague,tarik,10321
mizkif,xqcow,222289
mizkif,sodapoppin,146934
mizkif,nmplol,104328
mizkif,shroud,85906
mizkif,pokimane,85257
mizkif,summit1g,71142
mizkif,pokelawls,68440
mizkif,trainwreckstv,65413
mizkif,zackrawrr,58026
mizkif,moistcr1tikal,50511
mizkif,qtcinderella,49881
mizkif,richwcampbell,46978
mizkif,myth,46243
mizkif,sykkuno,44960
mizkif,tectone,43854
mizkif,valorant,37038
mizkif,simply,35829
mizkif,nymn,31776
mizkif,moonmoon,28930
mizkif,willneff,27947
mizkif,pestily,25533
mizkif,nickmercs,25313
mizkif,ninja,25200
mizkif,roflgator,22055
mizkif,quin69,21196
mizkif,tarik,20543
mizkif,scarra,20177
mizkif,tfue,18460
mizkif,quarterjade,18121
mizkif,veibae,17321
mizkif,sypherpk,17046
mizkif,nyanners,14505
mizkif,smallant,14398
mizkif,omie,14299
mizkif,tinakitten,13906
mizkif,symfuhny,13768
mizkif,sinatraa,13709
mizkif,ratirl,13500
mizkif,northernlion,13285
mizkif,thegameawards,12988
mizkif,rocketleague,12945
mizkif,shahzam,12890
mizkif,skippypoppin,12890
mizkif,supcaitlin,12408
mizkif,offlinetv,11764
mizkif,ssaab,11684
mizkif,nesua,11597
mizkif,tsm_imperialhal,11459
mizkif,susu_jpg,11186
mizkif,thebausffs,11070
mizkif,roshtein,10972
mizkif,penta,10825
mizkif,ray__c,10789
mizkif,vgbootcamp,10264
casimito,gaules,134547
casimito,valorant_br,46017
casimito,liminhag0d,45604
casimito,ronaldotv,39277
casimito,loud_coringa,37699
casimito,cidcidoso,37591
casimito,gafallen,37145
casimito,mch_agg,37007
casimito,oestagiario,36028
casimito,rakin,33842
casimito,jukes,29309
casimito,nicklink,26843
casimito,frttt,26356
casimito,fer,25132
casimito,coreano,24935
casimito,gabepeixe,22890
casimito,sacy,22424
casimito,defantediogo,19299
casimito,sonecarox,18802
casimito,valorant,18472
casimito,pijack11,18281
casimito,kennzy,17654
casimito,revolta,14823
casimito,skipnho,14448
casimito,xandfps,13618
casimito,gratis150ml,13462
casimito,mylonzete,13448
casimito,paulanobre,12805
casimito,flowpodcast,12373
casimito,esacarry,11868
casimito,tteuw,11854
casimito,thedarkness,11574
casimito,shroud,10471
casimito,titanlol1,10272
tfue,xqcow,73554
tfue,tsm_imperialhal,69475
tfue,trainwreckstv,37203
tfue,valorant,31068
tfue,thegrefg,20324
tfue,x2twins,11969
sodapoppin,xqcow,213065
sodapoppin,summit1g,112442
sodapoppin,zackrawrr,83765
sodapoppin,trainwreckstv,61608
sodapoppin,sykkuno,34439
sodapoppin,valorant,31749
sodapoppin,tectone,27995
sodapoppin,willneff,23480
sodapoppin,veibae,20027
sodapoppin,ssaab,18972
sodapoppin,tarik,17853
sodapoppin,tfue,15470
sodapoppin,surefour,15154
sodapoppin,timmac,14443
sodapoppin,thegameawards,13715
sodapoppin,staysafetv,13557
sodapoppin,thebausffs,13300
sodapoppin,whippy,11806
sodapoppin,sypherpk,11548
sodapoppin,steelmage,11534
sodapoppin,symfuhny,11233
sodapoppin,tsm_imperialhal,10734
lvndmark,pestily,221540
lvndmark,shroud,118679
lvndmark,summit1g,112967
lvndmark,robn,69149
lvndmark,xqcow,66765
lvndmark,slushpuppy,57414
lvndmark,willerz,42449
lvndmark,sigma,38132
lvndmark,valorant,23578
lvndmark,sodapoppin,23464
lvndmark,smoke,18198
lvndmark,sequisha,18175
lvndmark,pokelawls,18162
lvndmark,trainwreckstv,17842
lvndmark,nickmercs,17593
lvndmark,mizkif,16433
lvndmark,stylishnoob4,14942
lvndmark,sasatikk,14159
lvndmark,sacriel,13102
lvndmark,onepeg,12491
lvndmark,moonmoon,12215
lvndmark,zackrawrr,11976
lvndmark,ninja,11963
lvndmark,tarik,11718
lvndmark,meyer,11498
lvndmark,tfue,11114
lvndmark,tsm_imperialhal,10586
trymacs,unsympathisch_tv,38671
trymacs,ungespielt,23162
trymacs,valorant,13906
trymacs,xqcow,12490
hasanabi,xqcow,150365
hasanabi,mizkif,110568
hasanabi,sodapoppin,81035
hasanabi,pokimane,64045
hasanabi,nmplol,57275
hasanabi,shroud,53296
hasanabi,summit1g,44169
hasanabi,pokelawls,42847
hasanabi,moistcr1tikal,39926
hasanabi,myth,39396
hasanabi,trainwreckstv,38744
hasanabi,willneff,38660
hasanabi,qtcinderella,35739
hasanabi,maya,34781
hasanabi,loltyler1,33798
hasanabi,sykkuno,33308
hasanabi,lirik,32284
hasanabi,nesua,30485
hasanabi,zackrawrr,29646
hasanabi,richwcampbell,24942
hasanabi,valorant,24130
hasanabi,lilypichu,23770
hasanabi,moonmoon,23515
hasanabi,jschlatt,21587
hasanabi,tectone,20306
hasanabi,nymn,19950
hasanabi,kyedae,17909
hasanabi,nickmercs,17514
hasanabi,pestily,16559
hasanabi,ninja,15807
hasanabi,simply,15235
hasanabi,susu_jpg,14795
hasanabi,jerma985,14723
hasanabi,iitztimmy,14655
hasanabi,tarik,13639
hasanabi,quin69,12791
hasanabi,scarra,12676
hasanabi,lacari,12586
hasanabi,jinnytty,12555
hasanabi,tfue,12323
hasanabi,roflgator,12138
hasanabi,koil,11741
hasanabi,northernlion,11626
hasanabi,justaminx,11332
hasanabi,quarterjade,11216
hasanabi,tinakitten,11183
hasanabi,ssaab,10967
hasanabi,sypherpk,10911
hasanabi,omie,10872
hasanabi,ironmouse,10553
hasanabi,ray__c,10358
trainwreckstv,xqcow,143110
trainwreckstv,vondice,40903
trainwreckstv,xposed,34734
trainwreckstv,valorant,28724
trainwreckstv,zackrawrr,24631
trainwreckstv,tsm_imperialhal,20645
faker,loltyler1,66787
faker,jankos,51750
faker,xqcow,35768
faker,shroud,33550
faker,gumayusi,31934
faker,valorant,31578
faker,ibai,31426
faker,tfblade,30280
faker,lol_nemesis,30075
faker,ratirl,27304
faker,thebausffs,24075
faker,midbeast,21232
faker,k3soju,21207
faker,thegrefg,20970
faker,handongsuk,19144
faker,tmxk319,16075
faker,sneakylol,15674
faker,imls,15669
faker,summit1g,15531
faker,sodapoppin,15289
faker,relaxing234,14501
faker,tobiasfate,13383
faker,imaqtpie,13311
faker,tsm_bjergsen,12960
faker,rubius,12936
faker,kamet0,12901
faker,hanryang1125,12555
faker,iitztimmy,11536
faker,scarra,11527
faker,paka9999,11376
faker,mizkif,11331
faker,pokimane,11217
faker,kyedae,11173
faker,yapyap30,11085
faker,trainwreckstv,10926
faker,froggen,10922
faker,lirik,10609
faker,kiyoon,10575
faker,nissaxter,10542
faker,keanelol,10524
faker,saddummy,10470
faker,tarik,10460
faker,th3antonio,10437
faker,noway4u_sir,10081
tarik,valorant,177858
tarik,xqcow,73355
tarik,wardell,62330
tarik,tenz,31980
tarik,trainwreckstv,18314
tarik,tsm_imperialhal,15364
tarik,tfue,14855
castro_1021,easportsfifa,52352
castro_1021,runthefutmarket,47849
castro_1021,pieface23,45781
castro_1021,xqcow,28949
castro_1021,ninja,22020
castro_1021,dannyaarons,21220
castro_1021,sypherpk,21045
castro_1021,nickmercs,17488
castro_1021,shroud,17230
castro_1021,nick28t,16889
castro_1021,miniminter,16555
castro_1021,symfuhny,14571
castro_1021,tfue,14096
castro_1021,trainwreckstv,13792
castro_1021,summit1g,12991
castro_1021,eliasn97,12769
castro_1021,swagg,12299
castro_1021,valorant,11090
castro_1021,nickeh30,10480
castro_1021,clix,10446
pokimane,xqcow,130287
pokimane,shroud,69648
pokimane,sykkuno,59033
pokimane,sodapoppin,53832
pokimane,valorant,53491
pokimane,summit1g,37680
pokimane,quarterjade,35170
pokimane,qtcinderella,29754
pokimane,trainwreckstv,29273
pokimane,scarra,25336
pokimane,tarik,25133
pokimane,shahzam,24998
pokimane,sinatraa,21094
pokimane,tinakitten,21049
pokimane,zackrawrr,18542
pokimane,tectone,17777
pokimane,willneff,17394
pokimane,sypherpk,17365
pokimane,xchocobars,17125
pokimane,tfue,16978
pokimane,richwcampbell,16756
pokimane,starsmitten,16378
pokimane,subroza,15818
pokimane,ray__c,15191
pokimane,wardell,13175
pokimane,supcaitlin,12616
pokimane,simply,12593
pokimane,ssaab,12356
pokimane,s0mcs,11894
pokimane,symfuhny,11729
pokimane,tenz,11298
pokimane,rocketleague,10321
wilbursoot,xqcow,10386
cloakzy,halo,129704
cloakzy,nickmercs,100973
cloakzy,symfuhny,72984
cloakzy,swagg,64349
cloakzy,teepee,58710
cloakzy,shroud,49018
cloakzy,xqcow,47111
cloakzy,summit1g,45151
cloakzy,tfue,45066
cloakzy,scump,44084
cloakzy,huskerrs,38574
cloakzy,ninja,38488
cloakzy,sypherpk,37763
cloakzy,myth,31587
cloakzy,diazbiffle,26081
cloakzy,joewo,23832
cloakzy,mutex,23261
cloakzy,iitztimmy,21732
cloakzy,trainwreckstv,21548
cloakzy,its_iron,20600
cloakzy,pestily,20346
cloakzy,snip3down,20084
cloakzy,lvndmark,19838
cloakzy,hcs,19099
cloakzy,formal,17380
cloakzy,tsm_imperialhal,17215
cloakzy,mizkif,16330
cloakzy,valorant,16283
cloakzy,sodapoppin,14808
cloakzy,lirik,13493
cloakzy,kalei,12807
cloakzy,daltoosh,12437
cloakzy,merk,12386
cloakzy,imnio,12326
cloakzy,loltyler1,12321
cloakzy,hasanabi,11742
cloakzy,pokimane,11391
cloakzy,luciid_tw,10549
cloakzy,shivfps,10143
cloakzy,nicewigg,10049
cloakzy,frosty,10003
tubbo,wilbursoot,155779
tubbo,tubbolive,74242
tubbo,xqcow,15067
buster,evelone192,132315
buster,n3koglai,118967
buster,weplaycsgo_ru,102381
buster,dmitry_lixxx,78998
buster,strogo,78457
buster,paradeev1ch,59604
buster,mokrivskyi,49182
buster,koreshzy,47484
buster,follentass,44633
buster,csgomc_ru,44024
buster,pokanoname,43551
buster,strogo1337,43422
buster,by_owl,41148
buster,recrent,40945
buster,evelone2004,38997
buster,dota2mc_ru,38579
buster,kostbi4,38538
buster,shadowkekw,37783
buster,gensyxa,36754
buster,ekatze007,35766
buster,s1mple,35373
buster,des0ut,34847
buster,pch3lk1n,34686
buster,jojohf,33036
buster,dota2ruhub,32876
buster,jesusavgn,32432
buster,fruktozka,31536
buster,quickhuntik,30814
buster,rostislav_999,29030
buster,stray228,27615
buster,karavay46,27290
buster,gaechkatm,25386
buster,dinablin,22681
buster,csgomc_ru2,22471
buster,cheatbanned,22268
buster,mapke,21474
buster,fandercs,21364
buster,keyeren,21211
buster,silvername,21168
buster,icebergdoto,20580
buster,m0nesyof,19359
buster,guacamolemolly,18531
buster,stanislaw89,17749
buster,dreadztv,17095
buster,modestal,16982
buster,tpabomah,15722
buster,djurraev,14983
buster,dangerlyoha,14142
buster,verni_shavermy,14047
buster,justcooman,13895
buster,inkmate0,13657
buster,epic_d2cl,13601
buster,esl_csgo,13064
buster,just_ns,12283
buster,lenagol0vach,11885
buster,daxak,11478
buster,mazellovvv,11393
buster,fasoollka,11320
buster,topsonous,10957
buster,sh4dowehhh,10758
buster,dosia_csgo,10178
symfuhny,teepee,57694
symfuhny,tfue,51573
symfuhny,xqcow,46912
symfuhny,sypherpk,43079
symfuhny,trainwreckstv,21809
symfuhny,valorant,15375
symfuhny,tsm_imperialhal,13306
iitztimmy,shroud,93817
iitztimmy,tsm_imperialhal,92611
iitztimmy,xqcow,72232
iitztimmy,shivfps,68109
iitztimmy,nickmercs,64119
iitztimmy,tfue,60019
iitztimmy,valorant,49970
iitztimmy,sweetdreams,46094
iitztimmy,lululuvely,43815
iitztimmy,summit1g,41729
iitztimmy,nicewigg,35494
iitztimmy,kyedae,32394
iitztimmy,pestily,29364
iitztimmy,lvndmark,29313
iitztimmy,tarik,28664
iitztimmy,rogue,26930
iitztimmy,mande,26584
iitztimmy,snip3down,26553
iitztimmy,sinatraa,25319
iitztimmy,pokimane,25096
iitztimmy,shahzam,25002
iitztimmy,sykkuno,24340
iitztimmy,nokokopuffs,24143
iitztimmy,taxi2g,22943
iitztimmy,trainwreckstv,22617
iitztimmy,mizkif,22411
iitztimmy,ninja,22061
iitztimmy,sodapoppin,21018
iitztimmy,loltyler1,20913
iitztimmy,sz_taisheen,20086
iitztimmy,myth,18940
iitztimmy,scarra,18398
iitztimmy,stormen,18326
iitztimmy,sypherpk,18053
iitztimmy,playapex,17948
iitztimmy,symfuhny,17938
iitztimmy,lilypichu,17168
iitztimmy,subroza,17017
iitztimmy,s0mcs,16904
iitztimmy,lirik,16514
iitztimmy,wardell,15982
iitztimmy,quarterjade,15139
iitztimmy,masayoshi,14124
iitztimmy,pokelawls,13150
iitztimmy,tenz,11676
iitztimmy,natsumiii,11643
iitztimmy,swagg,11337
iitztimmy,moistcr1tikal,11254
iitztimmy,k3soju,11187
iitztimmy,xchocobars,10253
tsm_imperialhal,xqcow,44574
tsm_imperialhal,valorant,32441
moistcr1tikal,xqcow,85846
moistcr1tikal,sodapoppin,42980
moistcr1tikal,shroud,35370
moistcr1tikal,summit1g,27076
moistcr1tikal,pokelawls,20539
moistcr1tikal,pokimane,20462
moistcr1tikal,nmplol,19169
moistcr1tikal,zackrawrr,18972
moistcr1tikal,trainwreckstv,18601
moistcr1tikal,sykkuno,18312
moistcr1tikal,vgbootcamp,17935
moistcr1tikal,valorant,17599
moistcr1tikal,smallant,17468
moistcr1tikal,myth,15949
moistcr1tikal,tectone,15764
moistcr1tikal,moonmoon,15240
moistcr1tikal,qtcinderella,15017
moistcr1tikal,pestily,12284
moistcr1tikal,richwcampbell,11772
moistcr1tikal,ninja,11328
moistcr1tikal,willneff,11171
moistcr1tikal,thegameawards,10899
moistcr1tikal,nyanners,10674
moistcr1tikal,nickmercs,10389
moistcr1tikal,simply,10276
shahzam,valorant,174761
shahzam,sinatraa,118510
shahzam,tarik,102820
shahzam,shroud,99990
shahzam,subroza,75925
shahzam,wardell,61582
shahzam,xqcow,55785
shahzam,tenz,41165
shahzam,sick_cs,35565
shahzam,shanks_ttv,23141
shahzam,thegrefg,18070
shahzam,summit1g,14692
shahzam,sykkuno,13753
shahzam,tsm_imperialhal,12904
shahzam,tfue,12606
shahzam,sypherpk,11148
shahzam,trainwreckstv,10489
shahzam,stylishnoob4,10340
shahzam,slakun10,10295
sinatraa,valorant,171423
sinatraa,tarik,106253
sinatraa,subroza,77931
sinatraa,xqcow,62678
sinatraa,wardell,59834
sinatraa,tenz,35836
sinatraa,tfue,14122
sinatraa,summit1g,14116
sinatraa,thegrefg,13895
sinatraa,tsm_imperialhal,13569
sinatraa,trainwreckstv,12150
sinatraa,sykkuno,11480
sinatraa,sypherpk,10424
aceu,iitztimmy,102250
aceu,tsm_imperialhal,85808
aceu,shroud,77893
aceu,xqcow,68252
aceu,shivfps,58504
aceu,tfue,54771
aceu,nickmercs,54292
aceu,valorant,51011
aceu,sweetdreams,41768
aceu,faide,41084
aceu,lululuvely,38505
aceu,dropped,36076
aceu,summit1g,31976
aceu,kyedae,31580
aceu,daltoosh,30768
aceu,tarik,30585
aceu,sinatraa,30411
aceu,disguisedtoast,28709
aceu,diegosaurs,28083
aceu,nicewigg,26894
aceu,rogue,26735
aceu,shahzam,26379
aceu,loltyler1,25274
aceu,snip3down,24412
aceu,mande,23999
aceu,albralelie,21670
aceu,taxi2g,21508
aceu,sodapoppin,21418
aceu,trainwreckstv,20533
aceu,mizkif,20436
aceu,sz_taisheen,19949
aceu,nokokopuffs,19694
aceu,s0mcs,19321
aceu,asunaweeb,18977
aceu,pokimane,18404
aceu,ninja,18230
aceu,subroza,17915
aceu,genburten,17697
aceu,stormen,17286
aceu,adinross,17169
aceu,wardell,16253
aceu,lvndmark,15928
aceu,pestily,15894
aceu,blastpremier,15800
aceu,cloakzy,15746
aceu,hiko,15644
aceu,myth,15514
aceu,halo,15374
aceu,hasanabi,15035
aceu,lirik,14823
aceu,dafran,14579
aceu,pokelawls,14542
aceu,symfuhny,14513
aceu,sypherpk,14202
aceu,faker,14177
aceu,playapex,14001
aceu,amouranth,13896
aceu,sykkuno,13249
aceu,tenz,12931
aceu,aydan,12482
aceu,moistcr1tikal,11041
aceu,k3soju,10850
aceu,swagg,10420
aceu,esl_csgo,10371
aceu,lilypichu,10259
aceu,acie,10219
aceu,boxbox,10162
swagg,symfuhny,82083
swagg,teepee,50149
swagg,tfue,33051
swagg,sypherpk,30836
swagg,xqcow,27670
swagg,trainwreckstv,15700
swagg,tsm_imperialhal,11370
dota2mc_ru,dota2ruhub,180617
dota2mc_ru,weplaycsgo_ru,83271
dota2mc_ru,epic_d2cl,78077
dota2mc_ru,just_ns,56004
dota2mc_ru,icebergdoto,51869
dota2mc_ru,dreadztv,51549
dota2mc_ru,stray228,49757
dota2mc_ru,dota2ruhub2,46558
dota2mc_ru,justcooman,39436
dota2mc_ru,topsonous,36887
dota2mc_ru,rostislav_999,35745
dota2mc_ru,tpabomah,35212
dota2mc_ru,silvername,35160
dota2mc_ru,sh4dowehhh,30523
dota2mc_ru,moonstudio_ru,29652
dota2mc_ru,godhunt,27384
dota2mc_ru,evelone192,25537
dota2mc_ru,recrent,24472
dota2mc_ru,magical,23713
dota2mc_ru,nix,23593
dota2mc_ru,generalqw,23437
dota2mc_ru,voodoosh,21726
dota2mc_ru,n3koglai,20451
dota2mc_ru,lenagol0vach,17533
dota2mc_ru,honeymad,15626
dota2mc_ru,dreamleague,14324
dota2mc_ru,esl_csgo,13413
dota2mc_ru,verni_shavermy,12639
dota2mc_ru,ilame,12189
dota2mc_ru,w33haa,11941
dota2mc_ru,strogo,11922
dota2mc_ru,ogadotapit,11303
dota2mc_ru,s1mple,10937
dota2mc_ru,follentass,10754
dota2mc_ru,paradeev1ch,10604
sykkuno,xqcow,126852
sykkuno,tinakitten,35132
sykkuno,valorant,28864
sykkuno,tubbo,28430
sykkuno,whippy,25021
sykkuno,wilbursoot,20313
sykkuno,trainwreckstv,18973
sykkuno,tommyinnit,14504
sykkuno,timmac,13245
sykkuno,xchocobars,13127
sykkuno,willneff,12430
sykkuno,tarik,12092
sykkuno,thisisnotgeorgenotfound,11498
sykkuno,tubbolive,11436
sykkuno,tectone,11025
sykkuno,wolfabelle,10414
eliasn97,trymacs,112057
eliasn97,montanablack88,80287
eliasn97,sidneyeweka,68828
eliasn97,niklaswilson,52805
eliasn97,mckytv,29222
eliasn97,therealknossi,27907
eliasn97,unsympathisch_tv,23294
eliasn97,tisischubech,22381
eliasn97,real_bazzi,22324
eliasn97,smexysyt,19540
eliasn97,papaplatte,19478
eliasn97,moauba,19161
eliasn97,qseng66,12608
eliasn97,honeypuu,10798
eliasn97,katoo,10310
kamet0,squeezie,70297
kamet0,waolol1,60885
kamet0,solary,59767
kamet0,rebeudeter,55126
kamet0,sardoche,50709
kamet0,ponce,50227
kamet0,shaunz,46058
kamet0,locklear,36355
kamet0,xari,35602
kamet0,lestream,35548
kamet0,mistermv,32756
kamet0,nisqyy,31292
kamet0,ricadam_lol,25952
kamet0,rhobalas_lol,23133
kamet0,marexlol,22134
kamet0,samueletienne,19605
kamet0,wankilstudio,19326
kamet0,kaydop,18763
kamet0,tonton,17972
kamet0,rocketbaguette,17696
kamet0,traytonlol,17060
kamet0,lebouseuh,16848
kamet0,pauleta_youtubeur,16354
kamet0,pauleta_twitch,15831
kamet0,kinstaar,15825
kamet0,pasdebol_tft,14926
kamet0,un33d,14247
kamet0,maghla,12586
kamet0,nateos,12326
kamet0,littlebigwhale,11842
kamet0,valorant,11137
kamet0,mynthos,10985
kamet0,rivenzi,10339
kamet0,terracid,10114
domingo,gotaga,120796
domingo,kamet0,112805
domingo,ponce,91888
domingo,squeezie,71610
domingo,etoiles,67317
domingo,mistermv,50994
domingo,lestream,50322
domingo,xari,48749
domingo,sardoche,47742
domingo,shaunz,41516
domingo,solary,41054
domingo,rebeudeter,40403
domingo,locklear,38995
domingo,jlamaru,33888
domingo,samueletienne,32704
domingo,joueur_du_grenier,32629
domingo,wankilstudio,31004
domingo,waolol1,30788
domingo,tonton,29680
domingo,jltomy,25447
domingo,maghla,23713
domingo,mynthos,23680
domingo,jeeltv,23240
domingo,littlebigwhale,23122
domingo,rivenzi,22311
domingo,ultia,22236
domingo,drfeelgood,21768
domingo,imsofresh,21491
domingo,lebouseuh,20126
domingo,kaydop,17017
domingo,rocketbaguette,16337
domingo,laink,15673
domingo,nisqyy,15459
domingo,terracid,15354
domingo,jeanmassiet,15218
domingo,jirayalecochon,15209
domingo,rhobalas_lol,14063
domingo,pasdebol_tft,13287
domingo,un33d,13232
domingo,ricadam_lol,13128
domingo,pauleta_youtubeur,13047
domingo,kinstaar,12947
domingo,jbzzed,12846
domingo,pauleta_twitch,12414
domingo,jlbichouu,12394
domingo,marexlol,11440
domingo,skyrroztv,11386
domingo,shisheyu_mayamoto,10776
domingo,hantera1,10529
domingo,esl_csgo_fr,10411
domingo,moman,10210
clix,sypherpk,78628
clix,sommerset,76631
clix,stableronaldo,53436
clix,ninja,48990
clix,tfue,42668
clix,nickeh30,40127
clix,imkaicenat,28470
clix,xqcow,28448
clix,scoped,25961
clix,reetlol,25201
clix,nickmercs,20135
clix,deyyszn,19962
clix,x2twins,19959
clix,symfuhny,17622
clix,valorant,17295
clix,mrsavage,17278
clix,mongraal,16355
clix,thegrefg,16275
clix,shroud,14021
clix,jelty,12868
clix,kyedae,12750
clix,trainwreckstv,12251
clix,silky,12056
clix,noahreyli,11761
clix,replays,11687
clix,sinatraa,11277
clix,shahzam,10487
clix,swagg,10453
loud_coringa,mqs1,38169
loud_coringa,meikodboy_,25208
loud_coringa,loud_thurzin,23198
lirik,xqcow,100560
lirik,sodapoppin,94342
lirik,shroud,89712
lirik,summit1g,88524
lirik,mizkif,46954
lirik,moonmoon,36008
lirik,zackrawrr,35930
lirik,pokelawls,35468
lirik,pestily,35400
lirik,loltyler1,34431
lirik,nmplol,34302
lirik,trainwreckstv,26739
lirik,quin69,25023
lirik,valorant,24336
lirik,pokimane,22118
lirik,lvndmark,21937
lirik,myth,19512
lirik,moistcr1tikal,17784
lirik,ninja,17506
lirik,nickmercs,17322
lirik,sykkuno,14837
lirik,sacriel,14428
lirik,nymn,14139
lirik,tarik,13050
lirik,maximilian_dood,12269
lirik,richwcampbell,12266
lirik,tfue,11510
lirik,rocketleague,11449
lirik,maya,11376
lirik,sequisha,10716
lirik,timmac,10527
lirik,symfuhny,10344
lirik,scarra,10218
lirik,nl_kripp,10038
lirik,ssaab,10037
alanzoka,gaules,70072
alanzoka,casimito,64352
alanzoka,rakin,37451
alanzoka,calango,28891
alanzoka,baiano,27645
alanzoka,valorant_br,27020
alanzoka,jukes,22868
alanzoka,liminhag0d,22330
alanzoka,loud_coringa,20422
alanzoka,felps,18832
alanzoka,gafallen,18215
alanzoka,coreano,17757
alanzoka,ronaldotv,17722
alanzoka,cidcidoso,17350
alanzoka,frttt,16982
alanzoka,axtlol,16164
alanzoka,mch_agg,14901
alanzoka,mount,13133
alanzoka,sacy,13066
alanzoka,nicklink,13018
alanzoka,skipnho,12878
alanzoka,bagi,12761
alanzoka,kennzy,12476
alanzoka,pijack11,12429
alanzoka,gabepeixe,12093
alanzoka,valorant,11434
alanzoka,sonecarox,10880
alanzoka,shroud,10759
alanzoka,paulanobre,10738
alanzoka,thedarkness,10571
alanzoka,bt0tv,10388
