source,target,weight
elspreen,juansguarnizo,195821
elspreen,robleis,178455
elspreen,rubius,171242
elspreen,thegrefg,166660
elspreen,ibai,160743
elspreen,elxokas,129030
elspreen,illojuan,47116
elspreen,luzu,46535
elspreen,missasinfonia,45217
elspreen,lolitofdez,45172
elspreen,goncho,42047
elspreen,unicornio,39807
elspreen,olliegamerz,30966
elspreen,litkillah,30926
elspreen,nimuvt,30057
elspreen,iamcristinini,29058
elspreen,zilverk,28857
elspreen,rapturrs,23537
elspreen,reborn_live,22324
elspreen,karchez,22263
elspreen,quackity,21424
elspreen,okyyy,20501
elspreen,shadoune666,19443
elspreen,staryuuki,19057
elspreen,xxxthefocusxxx,18268
elspreen,mixwell,16806
elspreen,jelty,16504
elspreen,twitchrivals_es,16455
elspreen,folagorlives,16211
elspreen,farfadoxvevo,14635
elspreen,komanche,14579
elspreen,frankkaster,14375
elspreen,mayichi,13275
elspreen,robertocein,13032
elspreen,menostrece,12948
elspreen,lakshartnia,12909
elspreen,natalan,12645
elspreen,werlyb,12359
elspreen,keznit1,12345
elspreen,pimpeano,12319
elspreen,polispol1,11463
elspreen,pabellon_4,11250
elspreen,zainita,11240
elspreen,hitboxking,11234
elspreen,luken,11173
elspreen,quackitytoo,10577
elspreen,rivers_gg,10474
elspreen,vicens,10328
ninja,sypherpk,100289
ninja,xqcow,88020
ninja,tfue,63779
ninja,shroud,60037
ninja,pokimane,45054
ninja,summit1g,44395
ninja,trainwreckstv,43920
ninja,sommerset,42360
ninja,symfuhny,34605
ninja,ranger,30881
ninja,replays,26958
ninja,stableronaldo,25374
ninja,sodapoppin,22060
ninja,swagg,21921
ninja,tarik,21422
ninja,shahzam,21393
ninja,tsm_imperialhal,21208
ninja,rocketleague,19353
ninja,trymacs,18014
ninja,zemie,17685
ninja,valorant,17450
ninja,thegrefg,17187
ninja,shivfps,17104
ninja,sykkuno,16690
ninja,scoped,16601
ninja,teepee,15810
ninja,sinatraa,15738
ninja,tenz,15385
ninja,wardell,14793
ninja,roshtein,14590
ninja,nmplol,14448
ninja,sweetdreams,14003
ninja,rubius,13293
ninja,yourragegaming,11698
ninja,zackrawrr,11456
ninja,sick_cs,11259
ninja,philza,11058
ninja,rogue,10730
ninja,tommyinnit,10588
ninja,scump,10271
lcs,lec,330201
lcs,loltyler1,172791
lcs,lpl,104015
lcs,xqcow,84278
lcs,sodapoppin,60272
lcs,shroud,59214
lcs,rekkles,58297
lcs,lol_nemesis,57050
lcs,ratirl,53845
lcs,mizkif,49244
lcs,midbeast,48718
lcs,summit1g,43951
lcs,thebausffs,43378
lcs,sneakylol,41991
lcs,noway4u_sir,39996
lcs,pokimane,39787
lcs,tfblade,38990
lcs,otplol_,36587
lcs,trainwreckstv,36077
lcs,valorant,32610
lcs,scarra,32312
lcs,lirik,30178
lcs,primeleague,28253
lcs,riotgames,27966
lcs,zackrawrr,27719
lcs,lvpes,27368
lcs,tarik,26480
lcs,tarzaned,22462
lcs,tobiasfate,22341
lcs,myth,21913
lcs,moonmoon,21830
lcs,sanchovies,21701
lcs,shahzam,21588
lcs,ninja,21067
lcs,nightblue3,20974
lcs,quin69,20970
lcs,tolkinlol,19268
lcs,lvndmark,18952
lcs,nmplol,18625
lcs,sykkuno,17626
lcs,rayditz,17556
lcs,tsm_imperialhal,17280
lcs,moistcr1tikal,16887
lcs,nisqyy,16457
lcs,skippypoppin,16222
lcs,tenz,16022
lcs,wardell,15949
lcs,nickmercs,15860
lcs,rocketleague,15516
lcs,shiphtur,15483
lcs,mortdog,15458
lcs,veibae,15099
lcs,rubius,15077
lcs,lourlo,15058
lcs,yoda,14927
lcs,thegrefg,14634
lcs,lilypichu,14620
lcs,sardoche,14270
lcs,sinatraa,14264
lcs,werlyb,14046
lcs,roshtein,13897
lcs,pokelawls,13845
lcs,summonersinnlive,13806
lcs,robinsongz,13726
lcs,s1mple,13707
lcs,solarbacca,13518
lcs,limit_maximum,13334
lcs,quantum,12359
lcs,maya,12354
lcs,nl_kripp,12295
lcs,solary,12237
lcs,pestily,12168
lcs,sologesang,12093
lcs,yassuo,11954
lcs,prestivent,11942
lcs,thijs,11444
lcs,trick2g,11250
lcs,smallant,11230
lcs,wooxsolo,10862
lcs,solaaaa,10755
lcs,traytonlol,10517
lcs,sick_cs,10511
lcs,targamas1,10247
lcs,souless,10167
gamesdonequick,xqcow,72069
gamesdonequick,sodapoppin,63279
gamesdonequick,lcs,59659
gamesdonequick,lec,59242
gamesdonequick,shroud,57155
gamesdonequick,lirik,54614
gamesdonequick,summit1g,52156
gamesdonequick,loltyler1,46685
gamesdonequick,mizkif,44720
gamesdonequick,zackrawrr,39984
gamesdonequick,hasanabi,34674
gamesdonequick,moistcr1tikal,34653
gamesdonequick,lck,34133
gamesdonequick,moonmoon,32851
gamesdonequick,maximilian_dood,32759
gamesdonequick,trainwreckstv,30311
gamesdonequick,smallant,27441
gamesdonequick,pokimane,25833
gamesdonequick,quin69,22432
gamesdonequick,nmplol,22343
gamesdonequick,nl_kripp,21011
gamesdonequick,imaqtpie,18587
gamesdonequick,northernlion,18209
gamesdonequick,jerma985,18080
gamesdonequick,veibae,18051
gamesdonequick,lvndmark,17562
gamesdonequick,k3soju,17540
gamesdonequick,lpl,17294
gamesdonequick,ninja,16785
gamesdonequick,sneakylol,16515
gamesdonequick,skippypoppin,16440
gamesdonequick,pokelawls,16228
gamesdonequick,rocketleague,16206
gamesdonequick,scarra,15941
gamesdonequick,noway4u_sir,15894
gamesdonequick,pestily,15653
gamesdonequick,sykkuno,15562
gamesdonequick,limit_maximum,15340
gamesdonequick,the_happy_hob,15090
gamesdonequick,maya,14567
gamesdonequick,iitztimmy,14443
gamesdonequick,gronkh,14373
gamesdonequick,zizaran,14145
gamesdonequick,thijs,13835
gamesdonequick,gmhikaru,13187
gamesdonequick,nickmercs,13176
gamesdonequick,gosu,13090
gamesdonequick,wirtual,12894
gamesdonequick,gorgc,12824
gamesdonequick,ironmouse,12817
gamesdonequick,itshafu,12703
gamesdonequick,valorant,12657
gamesdonequick,mathil1,12590
gamesdonequick,richwcampbell,12505
gamesdonequick,ratirl,12383
gamesdonequick,sequisha,12273
gamesdonequick,grandpoobear,12228
gamesdonequick,tarik,12205
gamesdonequick,lilypichu,11709
gamesdonequick,roshtein,11706
gamesdonequick,preachlfw,11626
gamesdonequick,simply,11419
gamesdonequick,jankos,11419
gamesdonequick,topsonous,11275
gamesdonequick,steelmage,11196
gamesdonequick,maxim,10963
gamesdonequick,tsm_imperialhal,10925
gamesdonequick,nyanners,10832
gamesdonequick,wooxsolo,10732
gamesdonequick,pathofexile,10602
gamesdonequick,greekgodx,10472
gamesdonequick,myth,10150
gamesdonequick,halo,10051
gamesdonequick,roflgator,10025
gamesdonequick,giantwaffle,10013
gamesdonequick,rekkles,10012
lolitofdez,thegrefg,353258
lolitofdez,rubius,323973
lolitofdez,luzu,72439
lolitofdez,robleis,60802
lolitofdez,reborn_live,59932
lolitofdez,menostrece,54511
lolitofdez,xxxthefocusxxx,43402
lolitofdez,ricoy23,38441
lolitofdez,mayichi,33958
lolitofdez,werlyb,32965
lolitofdez,polispol1,32035
lolitofdez,papigavitv,31349
lolitofdez,tvander,30680
lolitofdez,spursito,30384
lolitofdez,mixwell,29187
lolitofdez,maxmears,27841
lolitofdez,zormanworld,26683
lolitofdez,lvpes,26399
lolitofdez,vicens,25859
lolitofdez,olliegamerz,23763
lolitofdez,rapturrs,22225
lolitofdez,staryuuki,21476
lolitofdez,zilverk,21084
lolitofdez,reventxz,20908
lolitofdez,nosoykoko,20329
lolitofdez,silithur,20239
lolitofdez,zeling,19469
lolitofdez,twitchrivals_es,17507
lolitofdez,nilojeda,15941
lolitofdez,missasinfonia,15786
lolitofdez,xqcow,15561
lolitofdez,xguiry,14617
lolitofdez,posty,14556
lolitofdez,shroud,14431
lolitofdez,markilokurasy,14416
lolitofdez,rubenmartinweb,14037
lolitofdez,perxitaa,13870
lolitofdez,mym_alkapone,13603
lolitofdez,nissaxter,12771
lolitofdez,rickyedit,11852
lolitofdez,mangel,11852
lolitofdez,th3antonio,11790
lolitofdez,masi_rodriguez,11307
lolitofdez,mitchmancasting,10511
lolitofdez,nimuvt,10276
lolitofdez,rivers_gg,10063
lolitofdez,shadoune666,10062
pokimane,xqcow,142592
pokimane,shroud,76193
pokimane,sykkuno,74781
pokimane,sodapoppin,55949
pokimane,shahzam,52278
pokimane,tarik,46120
pokimane,trainwreckstv,44712
pokimane,summit1g,41351
pokimane,valorant,40413
pokimane,quarterjade,39629
pokimane,tenz,37546
pokimane,xchocobars,36106
pokimane,sinatraa,35129
pokimane,scarra,33436
pokimane,tinakitten,32853
pokimane,starsmitten,32050
pokimane,wardell,31978
pokimane,sick_cs,28936
pokimane,qtcinderella,27482
pokimane,veibae,23233
pokimane,zackrawrr,23083
pokimane,ray__c,22897
pokimane,subroza,22846
pokimane,prodval,22572
pokimane,tfue,21392
pokimane,yvonnie,21162
pokimane,shiphtur,18001
pokimane,sommerset,17134
pokimane,sypherpk,16627
pokimane,willneff,16521
pokimane,tsm_imperialhal,16319
pokimane,s0mcs,15942
pokimane,tectone,15636
pokimane,skippypoppin,15588
pokimane,sydeon,15299
pokimane,stableronaldo,13892
pokimane,rocketleague,13791
pokimane,roflgator,13707
pokimane,symfuhny,13100
pokimane,ssaab,13014
pokimane,zoil,12831
pokimane,richwcampbell,12427
pokimane,shanks_ttv,11431
pokimane,rubius,11376
pokimane,rekkles,11216
pokimane,s1mple,11146
pokimane,supcaitlin,11100
pokimane,yourragegaming,10904
pokimane,ratirl,10573
pokimane,punz,10060
pokimane,wilbursoot,10029
pokimane,snuffy,10026
summit1g,xqcow,172870
summit1g,trainwreckstv,66836
summit1g,willerz,66303
summit1g,zackrawrr,47105
summit1g,sykkuno,38964
summit1g,tarik,32831
summit1g,tfue,30638
summit1g,thijs,23913
summit1g,timmac,22594
summit1g,tsm_imperialhal,22115
summit1g,symfuhny,19399
summit1g,valorant,18374
summit1g,tigz,17901
summit1g,whippy,16204
summit1g,trey24k,15460
summit1g,zizaran,14739
summit1g,veibae,14149
summit1g,veritas,14009
summit1g,tenz,13393
summit1g,sypherpk,12709
summit1g,walker,12538
summit1g,wardell,12518
summit1g,welyn,12345
summit1g,uhsnow,12301
summit1g,sweetdreams,12244
summit1g,tsm_viss,12100
summit1g,superjj102,11533
summit1g,willneff,11458
summit1g,swagg,10186
summit1g,teepee,10065
montanablack88,trymacs,199674
montanablack88,therealknossi,103536
montanablack88,xrohat,93454
montanablack88,real_bazzi,83747
montanablack88,unsympathisch_tv,66081
montanablack88,ungespielt,53700
montanablack88,qseng66,49550
montanablack88,spartatheoriginal,42734
montanablack88,sidneyeweka,35514
montanablack88,tanzverbot,34402
montanablack88,xthesolutiontv,34385
montanablack88,niklaswilson,33923
montanablack88,papaplatte,30149
montanablack88,noway4u_sir,27944
montanablack88,repaz,25417
montanablack88,slavikjunge685,23646
montanablack88,tisischubech,23549
montanablack88,roshtein,21167
montanablack88,nrwbenjo,21014
montanablack88,xqcow,19089
montanablack88,tonyy_c,18730
montanablack88,orangemorange,17800
montanablack88,rewinside,17494
montanablack88,smexysyt,16691
montanablack88,ninja,16678
montanablack88,trainwreckstv,16017
montanablack88,shroud,15664
montanablack88,vadeal,15039
montanablack88,scurrows,14868
montanablack88,tolkinlol,14540
montanablack88,stylerz,14513
montanablack88,pietsmiet,13940
montanablack88,staiy,13856
montanablack88,rumathra,13697
montanablack88,painlivestream,12937
montanablack88,shlorox,12147
montanablack88,summonersinnlive,11681
montanablack88,primeleague,11597
montanablack88,thegreatbielecki,11353
montanablack88,sintica,11108
nickmercs,tfue,112471
nickmercs,ninja,94472
nickmercs,tsm_imperialhal,91792
nickmercs,xqcow,81258
nickmercs,shroud,68830
nickmercs,sweetdreams,63896
nickmercs,swagg,61295
nickmercs,shivfps,58302
nickmercs,sypherpk,57582
nickmercs,summit1g,54384
nickmercs,symfuhny,53795
nickmercs,trainwreckstv,52099
nickmercs,rogue,44420
nickmercs,teepee,42450
nickmercs,pokimane,33688
nickmercs,snip3down,30599
nickmercs,playapex,26289
nickmercs,scump,22982
nickmercs,nokokopuffs,22938
nickmercs,sommerset,19332
nickmercs,verhulst,18544
nickmercs,sodapoppin,18022
nickmercs,tarik,17598
nickmercs,shahzam,17179
nickmercs,stableronaldo,16525
nickmercs,sykkuno,16193
nickmercs,rocketleague,16049
nickmercs,nmplol,14871
nickmercs,valorant,14282
nickmercs,roshtein,13161
nickmercs,stormen,12442
nickmercs,yourragegaming,12175
nickmercs,sinatraa,11994
nickmercs,replays,11853
nickmercs,tenz,11540
nickmercs,superevan,11266
nickmercs,wardell,11253
nickmercs,ranger,10679
nickmercs,scoped,10261
trymacs,unsympathisch_tv,60500
trymacs,xrohat,52261
trymacs,ungespielt,48937
trymacs,xthesolutiontv,28656
trymacs,vadeal,22357
trymacs,xqcow,13908
trymacs,xfibii,10550
mizkif,xqcow,223834
mizkif,sodapoppin,147200
mizkif,nmplol,121182
mizkif,pokimane,120942
mizkif,trainwreckstv,83708
mizkif,shroud,79439
mizkif,pokelawls,70672
mizkif,summit1g,69453
mizkif,zackrawrr,67490
mizkif,moistcr1tikal,58918
mizkif,sykkuno,57242
mizkif,veibae,48307
mizkif,skippypoppin,46940
mizkif,myth,45304
mizkif,qtcinderella,43721
mizkif,roflgator,39984
mizkif,ninja,35536
mizkif,moonmoon,34432
mizkif,richwcampbell,32955
mizkif,zoil,32617
mizkif,nickmercs,32413
mizkif,willneff,31286
mizkif,tectone,30106
mizkif,tarik,27751
mizkif,quin69,25462
mizkif,natsumiii,24923
mizkif,scarra,24748
mizkif,simply,24544
mizkif,schlatt,21919
mizkif,shahzam,21349
mizkif,snuffy,20238
mizkif,nymn,19936
mizkif,ray__c,19917
mizkif,valorant,19878
mizkif,nyanners,19303
mizkif,omie,18584
mizkif,ratirl,18249
mizkif,tfue,18245
mizkif,sanchovies,18035
mizkif,penta,17455
mizkif,sinatraa,17450
mizkif,tenz,17149
mizkif,tinakitten,17042
mizkif,quarterjade,16421
mizkif,xchocobars,15853
mizkif,tsm_imperialhal,15730
mizkif,susu_jpg,15607
mizkif,ssaab,15445
mizkif,starsmitten,14636
mizkif,wardell,14475
mizkif,smallant,14462
mizkif,pestily,14002
mizkif,nesua,13716
mizkif,yourragegaming,13604
mizkif,roshtein,13413
mizkif,sneakylol,13375
mizkif,rocketleague,13349
mizkif,thebausffs,12678
mizkif,stableronaldo,12493
mizkif,northernlion,11956
mizkif,symfuhny,11637
mizkif,murdercrumpet,11382
mizkif,sick_cs,11359
mizkif,paymoneywubby,10947
mizkif,timmac,10788
mizkif,whippy,10705
mizkif,rekkles,10528
mizkif,shiphtur,10446
mizkif,sypherpk,10341
mizkif,robcdee,10142
mizkif,prodval,10066
trainwreckstv,xqcow,161083
trainwreckstv,xposed,47821
trainwreckstv,vondice,29236
trainwreckstv,zackrawrr,28602
trainwreckstv,tsm_imperialhal,22629
trainwreckstv,yassuo,18517
trainwreckstv,valorant,15786
trainwreckstv,veibae,12382
trainwreckstv,wardell,12326
trainwreckstv,willneff,12141
trainwreckstv,zoil,11315
trainwreckstv,willerz,11064
trainwreckstv,yourragegaming,10911
trainwreckstv,wooxsolo,10303
aceu,iitztimmy,170426
aceu,tsm_imperialhal,139538
aceu,sweetdreams,96551
aceu,shivfps,92904
aceu,xqcow,85038
aceu,rogue,80762
aceu,nickmercs,80019
aceu,shroud,78753
aceu,tfue,68312
aceu,faide,65752
aceu,daltoosh,52701
aceu,lululuvely,51012
aceu,tarik,47808
aceu,diegosaurs,46431
aceu,loltyler1,43927
aceu,shahzam,42862
aceu,sinatraa,39735
aceu,tenz,39074
aceu,nicewigg,38891
aceu,playapex,38099
aceu,summit1g,37450
aceu,dropped,37260
aceu,albralelie,35486
aceu,pokimane,35434
aceu,mizkif,33196
aceu,mande,31907
aceu,disguisedtoast,31288
aceu,snip3down,31261
aceu,valorant,29814
aceu,trainwreckstv,29308
aceu,wardell,28988
aceu,ninja,28496
aceu,stormen,28448
aceu,sodapoppin,27933
aceu,genburten,27530
aceu,verhulst,26360
aceu,nokokopuffs,25236
aceu,asunaweeb,25210
aceu,doublelift,24920
aceu,lcs,24497
aceu,myth,24144
aceu,lec,24097
aceu,dezignful,23230
aceu,lck,23043
aceu,sick_cs,22321
aceu,subroza,21848
aceu,hasanabi,21776
aceu,prodval,21557
aceu,loustreams,21290
aceu,hiko,21176
aceu,taxi2g,20191
aceu,aydan,20145
aceu,lirik,19319
aceu,s0mcs,18931
aceu,adinross,18912
aceu,amouranth,17949
aceu,sykkuno,17832
aceu,esfandtv,17752
aceu,nmplol,17705
aceu,moistcr1tikal,17348
aceu,gosu,16874
aceu,pokelawls,16783
aceu,gamesdonequick,16755
aceu,lvndmark,16541
aceu,sz_taisheen,16410
aceu,k3soju,16017
aceu,faker,15966
aceu,bnans,15479
aceu,blastpremier,14850
aceu,apryze,14592
aceu,ploo,14333
aceu,boxbox,14048
aceu,lilypichu,13681
aceu,s1mple,13524
aceu,cloakzy,13522
aceu,daequanwoco,13492
aceu,veibae,13397
aceu,roieee,13381
aceu,symfuhny,13289
aceu,emiru,13257
aceu,crylixblooom,12818
aceu,clix,12557
aceu,maya,12371
aceu,kyedae,12188
aceu,imaqtpie,12020
aceu,recrent,11921
aceu,scarra,11819
aceu,euriece,11739
aceu,fps_shaka,11707
aceu,moonmoon,11600
aceu,lpl,11546
aceu,nats,11521
aceu,rocketleague,11262
aceu,zackrawrr,10959
aceu,buddha,10913
aceu,stylishnoob4,10625
aceu,natsumiii,10504
aceu,ratirl,10467
aceu,shanks_ttv,10453
aceu,supertf,10311
aceu,dafran,10296
aceu,forsen,10072
adinross,imkaicenat,129840
adinross,xqcow,87665
adinross,clix,76048
adinross,trainwreckstv,75939
adinross,jidionpremium,63856
adinross,yourragegaming,58746
adinross,ninja,50556
adinross,nickmercs,49772
adinross,stableronaldo,45105
adinross,mizkif,44976
adinross,brucedropemoff,41004
adinross,pokimane,38900
adinross,duke,37769
adinross,flight23white,32291
adinross,tfue,31327
adinross,sommerset,29734
adinross,nickeh30,29469
adinross,annoying,29107
adinross,silky,27892
adinross,shroud,27684
adinross,im_dontai,26878
adinross,lospollostv,26409
adinross,sypherpk,25707
adinross,daequanwoco,25631
adinross,mongraal,24375
adinross,amouranth,23166
adinross,hasanabi,22725
adinross,loltyler1,22160
adinross,aydan,21701
adinross,swagg,21698
adinross,summit1g,20849
adinross,paryeet,20553
adinross,symfuhny,18831
adinross,castro_1021,18537
adinross,esfandtv,18071
adinross,sinatraa,18026
adinross,shahzam,17610
adinross,iitztimmy,17578
adinross,greekgodx,17507
adinross,tarik,17097
adinross,deyyszn,16583
adinross,roshtein,16200
adinross,teegrizzley,16050
adinross,bugha,15463
adinross,bigex,15302
adinross,myth,15065
adinross,xposed,15040
adinross,aussieantics,15037
adinross,sodapoppin,14574
adinross,nmplol,14310
adinross,sykkuno,14203
adinross,tenz,13956
adinross,moistcr1tikal,13939
adinross,tsm_imperialhal,13389
adinross,disguisedtoast,12953
adinross,callmeagent00,12659
adinross,mrsavage,12251
adinross,konvy,11472
adinross,cloakzy,11085
adinross,buddha,11079
adinross,pokelawls,11018
adinross,valorant,10987
adinross,emiru,10758
adinross,prodval,10602
adinross,wardell,10529
adinross,mutex,10457
elmariana,juansguarnizo,195913
elmariana,thegrefg,146674
elmariana,ibai,129558
elmariana,rubius,122259
elmariana,elxokas,99422
elmariana,rivers_gg,68470
elmariana,elspreen,61688
elmariana,robleis,56169
elmariana,zilverk,56060
elmariana,missasinfonia,48633
elmariana,lolitofdez,45857
elmariana,illojuan,36787
elmariana,luzu,36609
elmariana,reborn_live,31974
elmariana,staryuuki,30316
elmariana,iamcristinini,25295
elmariana,jelty,23534
elmariana,xxxthefocusxxx,23031
elmariana,roier,20138
elmariana,mym_alkapone,20078
elmariana,robertocein,19347
elmariana,polispol1,18489
elmariana,nimuvt,18060
elmariana,karchez,17969
elmariana,pipepunk,17374
elmariana,mayichi,17202
elmariana,olliegamerz,16220
elmariana,komanche,15788
elmariana,natalan,15048
elmariana,rociodta,14601
elmariana,rapturrs,13609
elmariana,twitchrivals_es,12634
elmariana,lakshartnia,12447
elmariana,tvander,11318
elmariana,knekro,10802
elmariana,jaggerprincesa,10376
elmariana,litkillah,10320
elmariana,folagorlives,10123
clix,sommerset,106431
clix,mongraal,98368
clix,ninja,80562
clix,stableronaldo,75915
clix,mrsavage,75596
clix,nickeh30,71792
clix,deyyszn,61567
clix,sypherpk,61219
clix,xqcow,44464
clix,nickmercs,43421
clix,imkaicenat,42652
clix,tfue,40161
clix,scoped,32562
clix,daequanwoco,27114
clix,ranger,25536
clix,trainwreckstv,24847
clix,pokimane,24054
clix,replays,22880
clix,reetlol,22873
clix,jidionpremium,22823
clix,saevid,20740
clix,shahzam,20562
clix,mitr0,19042
clix,muzz,18947
clix,symfuhny,18637
clix,sinatraa,17939
clix,thegrefg,17255
clix,yourragegaming,16665
clix,shroud,16563
clix,zemie,16067
clix,noahreyli,15506
clix,mizkif,15390
clix,jelty,15381
clix,tarik,15173
clix,tenz,14965
clix,ops1x,14349
clix,valorant,13763
clix,x2twins,13657
clix,vadeal,13336
clix,rocketleague,13072
clix,iitztimmy,12946
clix,ibai,11601
clix,prodval,11485
clix,flight23white,11297
clix,letshe,11209
clix,natehill,11034
clix,motor,10837
clix,tsm_imperialhal,10826
clix,swagg,10753
clix,duke,10627
clix,sick_cs,10497
clix,elxokas,10291
clix,wardell,10189
clix,silky,10050
robleis,thegrefg,183129
robleis,rubius,139289
robleis,vicens,25736
robleis,unicornio,23218
robleis,zilverk,21385
robleis,staryuuki,19729
robleis,xxxthefocusxxx,19089
robleis,spursito,12002
robleis,twitchrivals_es,11316
robleis,tvander,11288
robleis,shadoune666,10714
lck,lec,189043
lck,lcs,170970
lck,lpl,143676
lck,loltyler1,108175
lck,xqcow,56269
lck,lol_nemesis,47695
lck,rekkles,44897
lck,midbeast,43129
lck,ratirl,41307
lck,sodapoppin,34523
lck,shroud,34435
lck,lck_korea,31438
lck,sneakylol,29159
lck,tfblade,28600
lck,thebausffs,28555
lck,mizkif,24830
lck,summit1g,24168
lck,lvpes,23952
lck,trainwreckstv,22598
lck,pokimane,20824
lck,noway4u_sir,20191
lck,tarik,20099
lck,yoda,19932
lck,valorant,19475
lck,scarra,18102
lck,lirik,17675
lck,zackrawrr,16240
lck,primeleague,15949
lck,otplol_,15633
lck,tarzaned,14564
lck,shahzam,14546
lck,riotgames,14477
lck,tobiasfate,14044
lck,relaxing234,13809
lck,tsm_imperialhal,13752
lck,tenz,13343
lck,quin69,13312
lck,werlyb,13181
lck,sanchovies,13129
lck,moonmoon,12674
lck,sinatraa,11973
lck,nightblue3,11436
lck,ninja,11417
lck,thegrefg,11273
lck,rayditz,11230
lck,myth,11009
lck,lvndmark,10991
lck,rubius,10790
